Draw Date ,s0,s0+,s1,s1+,s2,s2+,s3,s3+,s4,s4+,s5,s5+,s6
2001-02-07,1103,206,1076,119,320,40,60,0,2,0,0,0,1
2001-02-03,1139,165,1032,135,365,30,55,3,2,0,0,0,1
2001-01-31,1097,171,1098,147,331,35,40,6,1,0,0,0,1
2001-01-27,1108,178,1032,152,355,33,60,5,3,0,0,0,1
2001-01-24,1121,174,1049,135,366,34,39,5,3,0,0,0,1
2001-01-20,1066,189,1095,140,338,34,57,1,6,0,0,0,1
2001-01-17,1123,162,1062,126,368,34,45,3,3,0,0,0,1
2001-01-13,1130,180,1050,137,344,26,49,7,3,0,0,0,1
2001-01-10,1042,170,1108,136,386,37,43,3,1,0,0,0,1
2001-01-06,1057,172,1142,141,350,20,36,4,4,0,0,0,1
2001-01-03,1106,188,1068,134,346,31,50,1,2,0,0,0,1
2000-12-30,1076,168,1059,166,366,42,44,3,2,0,0,0,1
2000-12-27,1082,166,1127,125,339,40,43,3,1,0,0,0,1
2000-12-23,1074,172,1113,127,355,36,47,1,1,0,0,0,1
2000-12-20,1090,193,1098,146,323,36,32,4,4,0,0,0,1
2000-12-16,1098,165,1071,165,341,29,50,4,3,0,0,0,1
2000-12-13,1093,179,1077,143,359,32,34,7,2,0,0,0,1
2000-12-09,1110,159,1069,141,351,32,58,5,1,0,0,0,1
2000-12-06,1098,186,1051,134,369,33,48,6,1,0,0,0,1
2000-12-02,1092,165,1072,124,373,39,54,4,2,1,0,0,1
2000-11-29,1115,178,1061,151,329,36,49,7,0,0,0,0,1
2000-11-25,1144,177,1031,144,358,26,42,3,1,0,0,0,1
2000-11-22,1099,168,1059,138,375,37,46,1,3,0,0,0,1
2000-11-18,1107,183,1038,147,368,24,47,8,3,1,0,0,1
2000-11-15,1077,194,1039,145,386,37,41,5,2,0,0,0,1
2000-11-11,1129,194,1020,135,358,46,39,2,3,0,0,0,1
2000-11-08,1034,183,1097,149,365,36,50,6,5,1,0,0,1
2000-11-04,1103,191,1032,142,374,35,46,1,2,0,0,0,1
2000-11-01,1110,177,1078,129,327,33,61,7,4,0,0,0,1
2000-10-28,1109,171,1063,146,330,42,58,5,2,0,0,0,1
2000-10-25,1077,176,1062,149,361,40,55,4,2,0,0,0,1
2000-10-21,1106,173,1064,140,367,25,46,4,1,0,0,0,1
2000-10-18,1098,161,1080,136,336,45,57,9,4,0,0,0,1
2000-10-14,1121,188,1039,146,356,33,41,2,0,0,0,0,1
2000-10-11,1120,172,1037,147,368,34,44,2,2,0,0,0,1
2000-10-07,1082,200,1066,154,346,35,38,3,2,0,0,0,1
2000-10-04,1096,197,1050,146,342,38,54,2,1,0,0,0,1
2000-09-30,1058,172,1116,131,367,37,40,2,3,0,0,0,1
2000-09-27,1076,165,1101,140,356,36,44,5,3,0,0,0,1
2000-09-23,1076,193,1117,123,328,33,52,3,1,0,0,0,1
2000-09-20,1026,183,1134,148,355,34,40,2,4,0,0,0,1
2000-09-16,1111,192,1040,137,360,35,43,5,3,0,0,0,1
2000-09-13,1120,171,1058,134,352,46,40,2,3,0,0,0,1
2000-09-09,1072,172,1081,149,361,33,55,2,1,0,0,0,1
2000-09-06,1083,153,1071,156,359,39,56,6,3,0,0,0,1
2000-09-02,1063,166,1124,135,346,48,41,2,1,0,0,0,1
2000-08-30,1104,173,1070,150,342,32,49,4,2,0,0,0,1
2000-08-26,1078,170,1106,147,337,35,44,7,2,0,0,0,1
2000-08-23,1080,182,1065,151,355,40,46,5,2,0,0,0,1
2000-08-19,1103,177,1083,133,358,21,42,6,3,0,0,0,1
2000-08-16,1094,169,1105,141,335,41,39,2,0,0,0,0,1
2000-08-12,1135,149,1055,162,332,35,55,3,0,0,0,0,1
2000-08-09,1063,194,1054,149,368,51,40,5,1,1,0,0,1
2000-08-05,1126,185,1080,131,310,35,53,4,2,0,0,0,1
2000-08-02,1073,159,1083,147,372,39,47,2,3,0,1,0,1
2000-07-29,1116,164,1076,131,347,34,53,4,1,0,0,0,1
2000-07-26,1113,162,1061,140,351,42,51,2,4,0,0,0,1
2000-07-22,1116,186,1032,144,356,38,49,0,5,0,0,0,1
2000-07-19,1108,180,1056,121,373,33,42,6,7,0,0,0,1
2000-07-15,1092,179,1054,139,369,33,54,4,2,0,0,0,1
2000-07-12,1111,169,1080,131,349,31,46,5,4,0,0,0,1
2000-07-08,1083,188,1067,138,363,38,46,0,3,0,0,0,1
2000-07-05,1040,209,1114,133,323,45,55,3,4,0,0,0,1
2000-07-01,1093,178,1100,118,357,37,38,4,1,0,0,0,1
2000-06-28,1098,180,1044,155,352,36,53,4,3,1,0,0,1
2000-06-24,1144,185,1045,126,337,34,48,3,4,0,0,0,1
2000-06-21,1117,185,1043,160,330,39,48,1,3,0,0,0,1
2000-06-17,1054,177,1078,150,364,40,48,9,5,1,0,0,1
2000-06-14,1074,200,1089,143,339,28,46,0,6,0,1,0,1
2000-06-10,1117,173,1040,130,358,42,53,7,5,1,0,0,1
2000-06-07,1086,159,1104,148,321,46,50,8,4,0,0,0,1
2000-06-03,1092,197,1033,145,367,39,49,4,0,0,0,0,1
2000-05-31,1086,171,1099,142,352,26,40,7,3,0,0,0,1
2000-05-27,1063,187,1090,153,352,32,44,2,2,0,1,0,1
2000-05-24,1070,189,1094,131,357,27,45,4,9,0,0,0,1
2000-05-20,1090,185,1064,146,344,42,48,4,3,0,0,0,1
2000-05-17,1068,183,1079,154,349,35,51,7,0,0,0,0,1
2000-05-13,1099,163,1065,147,351,35,58,5,3,0,0,0,1
2000-05-10,1111,158,1084,148,335,37,47,5,1,0,0,0,1
2000-05-06,1135,177,1043,139,343,31,47,4,7,0,0,0,1
2000-05-03,1108,177,1058,154,343,31,47,6,2,0,0,0,1
2000-04-29,1101,188,1045,141,357,31,51,7,5,0,0,0,1
2000-04-26,1101,160,1066,139,375,35,45,4,1,0,0,0,1
2000-04-22,1137,185,1023,150,349,32,44,2,4,0,0,0,1
2000-04-19,1104,173,1071,143,341,30,56,5,3,0,0,0,1
2000-04-15,1134,188,1040,133,347,34,44,1,4,1,0,0,1
2000-04-12,1137,195,1014,138,348,36,50,3,4,1,0,0,1
2000-04-08,1099,160,1084,159,341,33,43,4,3,0,0,0,1
2000-04-05,1136,174,1029,151,354,32,47,1,2,0,0,0,1
2000-04-01,1070,165,1078,134,377,36,58,5,3,0,0,0,1
2000-03-29,1042,178,1125,123,378,35,39,4,2,0,0,0,1
2000-03-25,1116,173,1056,139,351,40,42,6,3,0,0,0,1
2000-03-22,1146,195,994,139,341,40,60,4,6,1,0,0,1
2000-03-18,1073,191,1058,142,354,45,57,3,3,0,0,0,1
2000-03-15,1083,174,1081,126,359,38,58,7,0,0,0,0,1
2000-03-11,1144,146,1071,139,334,40,47,2,3,0,0,0,1
2000-03-08,1084,186,1095,132,347,26,51,2,3,0,0,0,1
2000-03-04,1084,190,1079,131,348,42,43,6,2,0,1,0,1
2000-03-01,1105,204,1041,163,337,24,46,5,1,0,0,0,1
2000-02-26,1071,175,1100,145,357,32,39,5,2,0,0,0,1
2000-02-23,1074,182,1085,148,337,41,49,6,4,0,0,0,1
2000-02-19,1104,159,1073,137,358,34,51,5,5,0,0,0,1
2000-02-16,1139,155,1046,142,356,35,46,4,3,0,0,0,1
2000-02-12,1086,172,1097,138,346,39,41,5,1,1,0,0,1
2000-02-09,1128,168,1062,143,325,33,57,6,4,0,0,0,1
2000-02-05,1071,182,1090,148,349,32,47,4,3,0,0,0,1
2000-02-02,1101,197,1039,147,355,36,42,5,4,0,0,0,1
2000-01-29,1150,151,1036,148,348,34,54,3,2,0,0,0,1
2000-01-26,1077,186,1065,143,362,39,48,5,1,0,0,0,1
2000-01-22,1111,159,1074,145,352,33,46,6,0,0,0,0,1
2000-01-19,1103,172,1074,159,342,32,38,4,2,0,0,0,1
2000-01-15,1091,203,1049,138,345,42,50,3,5,0,0,0,1
2000-01-12,1080,194,1036,167,354,38,53,2,2,0,0,0,1
2000-01-08,1139,189,1030,150,333,31,52,1,1,0,0,0,1
2000-01-05,1131,173,1036,146,348,41,48,3,0,0,0,0,1
2000-01-01,1094,175,1080,133,343,35,57,6,3,0,0,0,1
1999-12-29,1113,160,1048,139,374,34,53,2,3,0,0,0,1
1999-12-25,1102,184,1058,142,339,35,62,3,1,0,0,0,1
1999-12-22,1102,193,1032,145,358,35,53,5,3,0,0,0,1
1999-12-18,1132,197,1025,130,349,43,47,2,1,0,0,0,1
1999-12-15,1091,200,1051,143,333,43,59,5,1,0,0,0,1
1999-12-11,1103,192,1070,113,352,43,49,2,2,0,0,0,1
1999-12-08,1120,179,1055,138,344,40,43,4,3,0,0,0,1
1999-12-04,1108,171,1024,149,371,33,59,8,3,0,0,0,1
1999-12-01,1123,158,1061,137,345,33,59,6,4,0,0,0,1
1999-11-27,1099,175,1065,149,341,48,44,1,4,0,0,0,1
1999-11-24,1055,169,1058,157,383,38,58,4,3,1,0,0,1
1999-11-20,1079,172,1064,149,379,33,45,3,2,0,0,0,1
1999-11-17,1104,186,1060,149,339,41,40,5,2,0,0,0,1
1999-11-13,1104,176,1079,145,329,35,53,4,1,0,0,0,1
1999-11-10,1089,164,1077,138,368,38,47,4,1,0,0,0,1
1999-11-06,1054,165,1117,130,361,49,45,1,4,0,0,0,1
1999-11-03,1115,205,1045,138,331,30,52,2,8,0,0,0,1
1999-10-30,1095,162,1074,148,352,29,60,4,2,0,0,0,1
1999-10-27,1069,158,1098,148,353,39,53,3,5,0,0,0,1
1999-10-23,1059,204,1074,119,356,43,62,6,2,1,0,0,1
1999-10-20,1123,178,1027,136,352,42,56,9,3,0,0,0,1
1999-10-16,1074,193,1063,147,355,37,48,4,5,0,0,0,1
1999-10-13,1117,157,1086,127,354,33,47,2,3,0,0,0,1
1999-10-09,1092,185,1058,131,362,27,59,8,4,0,0,0,1
1999-10-06,1124,211,1028,130,332,33,64,1,3,0,0,0,1
1999-10-02,1070,179,1113,170,312,35,43,4,0,0,0,0,1
1999-09-29,1104,160,1061,147,361,49,35,3,6,0,0,0,1
1999-09-25,1137,168,1027,133,362,39,54,3,3,0,0,0,1
1999-09-22,1082,166,1100,132,362,39,41,3,1,0,0,0,1
1999-09-18,1136,169,1054,123,359,35,44,5,1,0,0,0,1
1999-09-15,1093,180,1089,150,312,40,54,3,5,0,0,0,1
1999-09-11,1118,175,1049,146,343,37,53,3,2,0,0,0,1
1999-09-08,1101,186,1087,126,334,35,54,1,2,0,0,0,1
1999-09-04,1064,174,1111,138,350,30,51,4,4,0,0,0,1
1999-09-01,1111,172,1050,156,352,42,39,1,2,1,0,0,1
1999-08-28,1059,206,1063,149,361,28,56,4,0,0,0,0,1
1999-08-25,1076,174,1066,152,346,39,62,9,2,0,0,0,1
1999-08-21,1098,175,1096,153,331,27,39,2,4,1,0,0,1
1999-08-18,1094,168,1108,153,314,34,44,6,5,0,0,0,1
1999-08-14,1098,174,1063,155,338,44,50,2,2,0,0,0,1
1999-08-11,1096,177,1076,153,343,27,44,8,2,0,0,0,1
1999-08-07,1105,171,1058,146,338,38,64,3,3,0,0,0,1
1999-08-04,1113,190,1057,156,324,34,48,2,2,0,0,0,1
1999-07-31,1117,195,1055,136,349,26,42,5,1,0,0,0,1
1999-07-28,1113,179,1027,140,367,42,50,4,4,0,0,0,1
1999-07-24,1108,168,1074,149,337,34,51,2,3,0,0,0,1
1999-07-21,1058,189,1071,128,372,46,49,13,0,0,0,0,1
1999-07-17,1113,177,1057,125,358,41,50,3,2,0,0,0,1
1999-07-14,1084,192,1079,131,336,49,45,3,7,0,0,0,1
1999-07-10,1062,187,1086,140,367,39,43,2,0,0,0,0,1
1999-07-07,1076,183,1078,146,358,39,39,6,1,0,0,0,1
1999-07-03,1092,178,1052,135,362,36,56,11,4,0,0,0,1
1999-06-30,1095,179,1087,137,339,35,45,4,5,0,0,0,1
1999-06-26,1091,186,1077,139,351,24,46,6,6,0,0,0,1
1999-06-23,1124,172,1054,145,352,32,41,1,5,0,0,0,1
1999-06-19,1099,164,1094,155,321,32,58,2,1,0,0,0,1
1999-06-16,1123,190,1055,130,325,35,53,11,3,1,0,0,1
1999-06-12,1066,193,1092,145,356,35,35,4,0,0,0,0,1
1999-06-09,1154,165,1021,139,350,42,52,1,2,0,0,0,1
1999-06-05,1141,183,1030,137,349,34,47,1,4,0,0,0,1
1999-06-02,1076,159,1085,158,359,39,46,3,1,0,0,0,1
1999-05-29,1138,182,1017,140,360,30,51,4,3,1,0,0,1
1999-05-26,1165,181,1018,135,340,37,44,1,4,1,0,0,1
1999-05-22,1121,161,1046,140,370,35,48,2,3,0,0,0,1
1999-05-19,1116,199,1026,147,344,40,47,3,4,0,0,0,1
1999-05-15,1087,170,1092,149,337,39,43,4,5,0,0,0,1
1999-05-12,1062,191,1071,136,374,31,51,4,4,1,1,0,1
1999-05-08,1087,185,1060,146,359,35,46,5,3,0,0,0,1
1999-05-05,1074,171,1088,142,358,30,54,6,3,0,0,0,1
1999-05-01,1143,163,1052,122,350,36,55,3,2,0,0,0,1
1999-04-28,1090,168,1070,132,372,40,49,4,1,0,0,0,1
1999-04-24,1094,173,1082,134,344,53,40,2,2,0,2,0,1
1999-04-21,1119,198,1067,140,340,19,31,7,5,0,0,0,1
1999-04-17,1077,158,1093,158,354,37,42,5,1,1,0,0,1
1999-04-14,1061,183,1088,143,358,34,53,3,3,0,0,0,1
1999-04-10,1121,178,1038,137,368,38,39,5,1,1,0,0,1
1999-04-07,1116,178,1058,144,340,34,50,2,4,0,0,0,1
1999-04-03,1081,183,1115,158,302,25,55,2,4,0,1,0,1
1999-03-31,1090,171,1074,150,347,37,56,0,1,0,0,0,1
1999-03-27,1054,175,1076,152,377,39,45,4,3,0,1,0,1
1999-03-24,1096,177,1103,118,345,31,52,3,1,0,0,0,1
1999-03-20,1106,167,1066,145,349,36,49,5,3,0,0,0,1
1999-03-17,1077,177,1046,148,371,36,59,7,4,0,1,0,1
1999-03-13,1058,181,1110,140,325,36,64,6,4,2,0,0,1
1999-03-10,1087,174,1044,145,376,52,44,2,2,0,0,0,1
1999-03-06,1092,170,1065,148,356,29,60,4,2,0,0,0,1
1999-03-03,1096,177,1079,125,360,42,42,3,2,0,0,0,1
1999-02-27,1092,159,1082,143,342,47,54,5,2,0,0,0,1
1999-02-24,1090,188,1063,135,373,33,35,7,2,0,0,0,1
1999-02-20,1124,163,1039,143,372,40,37,6,2,0,0,0,1
1999-02-17,1078,176,1071,117,373,40,66,3,2,0,0,0,1
1999-02-13,1123,191,1028,132,357,39,49,4,3,0,0,0,1
1999-02-10,1098,180,1056,144,368,29,47,1,2,1,0,0,1
1999-02-06,1130,198,1047,126,343,26,52,2,2,0,0,0,1
1999-02-03,1058,176,1094,151,354,29,52,6,6,0,0,0,1
1999-01-30,1063,176,1114,145,340,31,53,3,1,0,0,0,1
1999-01-27,1073,170,1107,135,342,37,59,2,1,0,0,0,1
1999-01-23,1096,181,1089,130,337,38,48,3,3,1,0,0,1
1999-01-20,1145,168,1050,155,314,45,47,2,0,0,0,0,1
1999-01-16,1098,167,1049,182,344,27,55,3,1,0,0,0,1
1999-01-13,1097,199,1070,119,348,31,54,8,0,0,0,0,1
1999-01-09,1139,177,1033,144,331,40,58,1,3,0,0,0,1
1999-01-06,1100,191,1101,143,309,33,43,5,1,0,0,0,1
1999-01-02,1099,185,1036,147,368,32,55,4,0,0,0,0,1
1998-12-30,1143,161,1033,127,351,42,62,1,5,1,0,0,1
1998-12-26,1078,189,1059,129,377,26,65,1,2,0,0,0,1
1998-12-23,1122,191,1033,156,342,32,44,4,2,0,0,0,1
1998-12-19,1115,200,1023,140,357,29,54,6,2,0,0,0,1
1998-12-16,1120,172,1067,121,366,34,39,3,4,0,0,0,1
1998-12-12,1086,193,1065,140,349,32,51,6,4,0,0,0,1
1998-12-09,1059,209,1052,153,356,32,58,2,5,0,0,0,1
1998-12-05,1073,176,1101,153,327,43,51,0,2,0,0,0,1
1998-12-02,1070,170,1099,153,331,38,54,10,1,0,0,0,1
1998-11-28,1131,200,1040,117,341,33,58,5,1,0,0,0,1
1998-11-25,1136,184,1020,140,351,42,42,4,7,0,0,0,1
1998-11-21,1072,167,1056,166,375,44,40,3,3,0,0,0,1
1998-11-18,1070,166,1083,159,357,37,52,1,1,0,0,0,1
1998-11-14,1103,189,1049,140,347,42,48,3,5,0,0,0,1
1998-11-11,1058,198,1080,136,371,34,44,5,0,0,0,0,1
1998-11-07,1107,182,1109,131,311,36,43,4,3,0,0,0,1
1998-11-04,1054,198,1096,146,340,39,47,2,2,2,0,0,1
1998-10-31,1079,170,1103,145,340,34,49,3,2,1,0,0,1
1998-10-28,1078,175,1097,142,325,44,54,5,6,0,0,0,1
1998-10-24,1106,179,1054,138,366,34,47,1,1,0,0,0,1
1998-10-21,1099,170,1105,139,318,32,53,3,6,0,1,0,1
1998-10-17,1104,182,1070,141,355,30,40,3,1,0,0,0,1
1998-10-14,1104,171,1051,126,385,39,46,2,2,0,0,0,1
1998-10-10,1108,161,1082,157,336,30,45,3,3,1,0,0,1
1998-10-07,1112,154,1051,145,377,34,50,1,2,0,0,0,1
1998-10-03,1122,180,1089,129,319,29,51,3,4,0,0,0,1
1998-09-30,1086,176,1085,133,368,32,42,2,2,0,0,0,1
1998-09-26,1068,188,1100,138,347,44,38,1,2,0,0,0,1
1998-09-23,1120,163,1042,128,360,43,61,4,5,0,0,0,1
1998-09-19,1138,175,1054,131,350,31,44,2,1,0,0,0,1
1998-09-16,1078,170,1088,137,378,26,44,2,3,0,0,0,1
1998-09-12,1073,181,1093,137,354,35,51,2,0,0,0,0,1
1998-09-09,1050,174,1159,125,323,35,55,2,3,0,0,0,1
1998-09-05,1086,161,1088,149,333,38,62,5,4,0,0,0,1
1998-09-02,1031,183,1117,120,363,44,59,4,5,0,0,0,1
1998-08-29,1069,178,1045,151,374,36,68,3,2,0,0,0,1
1998-08-26,1123,175,1072,124,329,45,48,7,3,0,0,0,1
1998-08-22,1121,161,1065,146,349,27,50,4,3,0,0,0,1
1998-08-19,1091,168,1075,141,358,43,41,7,2,0,0,0,1
1998-08-15,1097,184,1045,142,364,40,51,2,1,0,0,0,1
1998-08-12,1119,165,1025,141,374,46,51,3,2,0,0,0,1
1998-08-08,1070,166,1089,145,356,41,46,8,5,0,0,0,1
1998-08-05,1086,169,1092,130,346,40,60,1,2,0,0,0,1
1998-08-01,1094,175,1054,158,343,46,49,3,4,0,0,0,1
1998-07-29,1101,188,1063,156,336,28,44,8,1,0,1,0,1
1998-07-25,1113,167,1050,156,351,41,44,3,1,0,0,0,1
1998-07-22,1078,182,1059,147,365,37,48,6,4,0,0,0,1
1998-07-18,1107,188,1055,153,336,26,56,2,3,0,0,0,1
1998-07-15,1135,192,1045,136,320,48,42,4,3,1,0,0,1
1998-07-11,1104,192,1053,118,356,48,49,3,2,1,0,0,1
1998-07-08,1077,187,1060,140,363,40,51,4,3,1,0,0,1
1998-07-04,1114,179,1067,152,324,35,50,3,2,0,0,0,1
1998-07-01,1076,183,1062,164,338,42,54,6,1,0,0,0,1
1998-06-27,1059,152,1117,153,358,31,53,2,1,0,0,0,1
1998-06-24,1052,178,1102,132,360,41,57,3,1,0,0,0,1
1998-06-20,1067,178,1089,136,343,40,62,8,2,1,0,0,1
1998-06-17,1111,156,1087,146,346,33,44,2,1,0,0,0,1
1998-06-13,1121,180,1037,125,353,40,61,5,4,0,0,0,1
1998-06-10,1086,163,1079,152,355,38,46,4,3,0,0,0,1
1998-06-06,1153,172,1027,133,342,38,52,7,2,0,0,0,1
1998-06-03,1142,154,1042,127,363,42,50,5,1,0,0,0,1
1998-05-30,1094,178,1101,135,327,39,46,4,2,0,0,0,1
1998-05-27,1105,197,1088,138,322,29,43,0,4,0,0,0,1
1998-05-23,1055,170,1139,137,346,31,41,6,1,0,0,0,1
1998-05-20,1113,163,1070,130,350,31,59,4,6,0,0,0,1
1998-05-16,1139,148,1053,153,341,35,56,1,0,0,0,0,1
1998-05-13,1087,179,1092,133,350,34,47,4,0,0,0,0,1
1998-05-09,1117,184,1031,131,357,37,64,2,3,0,0,0,1
1998-05-06,1102,188,1084,128,349,41,28,4,2,0,0,0,1
1998-05-02,1113,169,1067,149,337,41,44,3,3,0,0,0,1
1998-04-29,1099,185,1061,147,349,42,37,6,0,0,0,0,1
1998-04-25,1107,157,1085,149,342,32,49,4,1,0,0,0,1
1998-04-22,1119,181,1039,139,359,36,47,3,3,0,0,0,1
1998-04-18,1078,165,1090,135,372,41,40,3,2,0,0,0,1
1998-04-15,1096,164,1076,150,340,47,44,6,3,0,0,0,1
1998-04-11,1101,163,1088,118,345,40,63,1,6,1,0,0,1
1998-04-08,1107,192,1054,136,348,32,49,3,5,0,0,0,1
1998-04-04,1050,168,1116,131,362,39,52,4,4,0,0,0,1
1998-04-01,1167,179,1013,114,341,37,66,4,5,0,0,0,1
1998-03-28,1089,196,1079,136,342,42,39,2,1,0,0,0,1
1998-03-25,1097,164,1093,136,343,35,54,2,2,0,0,0,1
1998-03-21,1125,171,1058,133,357,33,45,0,4,0,0,0,1
1998-03-18,1044,186,1093,148,362,33,50,5,5,0,0,0,1
1998-03-14,1099,163,1055,173,333,41,58,1,3,0,0,0,1
1998-03-11,1132,154,1047,123,372,40,50,3,5,0,0,0,1
1998-03-07,1051,169,1116,140,336,45,61,2,6,0,0,0,1
1998-03-04,1082,167,1070,142,368,38,52,6,1,0,0,0,1
1998-02-28,1102,191,1053,144,336,40,51,4,4,1,0,0,1
1998-02-25,1138,184,1050,127,341,27,52,5,2,0,0,0,1
1998-02-21,1085,205,1050,123,366,44,42,7,3,0,1,0,1
1998-02-18,1135,165,1057,132,349,38,47,2,1,0,0,0,1
1998-02-14,1108,157,1041,153,366,44,50,4,3,0,0,0,1
1998-02-11,1089,174,1087,128,364,32,44,6,2,0,0,0,1
1998-02-07,1072,165,1086,162,344,35,57,3,2,0,0,0,1
1998-02-04,1081,172,1117,137,315,36,62,3,3,0,0,0,1
1998-01-31,1111,184,1066,124,360,28,45,6,2,0,0,0,1
1998-01-28,1103,178,1068,134,351,36,49,5,2,0,0,0,1
1998-01-24,1085,188,1077,130,352,37,54,1,1,1,0,0,1
1998-01-21,1104,168,1067,145,363,35,43,1,0,0,0,0,1
1998-01-17,1082,191,1066,153,352,28,49,3,2,0,0,0,1
1998-01-14,1090,170,1097,147,352,30,34,3,3,0,0,0,1
1998-01-10,1138,190,1034,132,351,36,40,2,3,0,0,0,1
1998-01-07,1114,174,1062,148,342,35,45,4,2,0,0,0,1
1998-01-03,1084,166,1051,158,380,31,49,4,2,0,1,0,1
1997-12-31,1065,164,1059,158,373,35,63,3,5,1,0,0,1
1997-12-27,1153,163,1075,126,314,42,48,2,3,0,0,0,1
1997-12-24,1139,174,1023,137,367,33,45,3,5,0,0,0,1
1997-12-20,1117,188,1029,142,355,29,56,6,4,0,0,0,1
1997-12-17,1115,186,1049,157,332,36,44,4,3,0,0,0,1
1997-12-13,1062,174,1069,162,348,51,54,3,3,0,0,0,1
1997-12-10,1119,166,1088,119,330,40,58,2,4,0,0,0,1
1997-12-06,1096,151,1064,161,364,42,43,4,1,0,0,0,1
1997-12-03,1089,171,1108,108,353,36,53,4,4,0,0,0,1
1997-11-29,1150,173,1044,143,329,28,51,5,3,0,0,0,1
1997-11-26,1068,167,1066,129,413,36,40,4,2,1,0,0,1
1997-11-22,1053,179,1100,159,351,36,40,3,5,0,0,0,1
1997-11-19,1107,137,1075,163,360,32,47,2,3,0,0,0,1
1997-11-15,1064,179,1091,147,365,35,41,2,2,0,0,0,1
1997-11-12,1092,189,1034,153,374,27,46,7,4,0,0,0,1
1997-11-08,1082,183,1093,132,337,41,50,7,1,0,0,0,1
1997-11-05,1084,200,1031,145,361,31,68,3,2,1,0,0,1
1997-11-01,1133,170,1036,123,367,34,52,6,5,0,0,0,1
1997-10-29,1093,177,1098,117,361,36,40,3,1,0,0,0,1
1997-10-25,1042,180,1087,158,366,41,46,5,1,0,0,0,1
1997-10-22,1049,176,1090,142,382,38,43,3,3,0,0,0,1
1997-10-18,1109,176,1064,142,336,34,58,5,2,0,0,0,1
1997-10-15,1123,174,1048,130,356,43,49,2,0,0,1,0,1
1997-10-11,1051,187,1084,145,359,47,45,4,4,0,0,0,1
1997-10-08,1101,196,1068,149,334,27,45,4,1,0,1,0,1
1997-10-04,1120,186,1085,142,317,28,43,5,0,0,0,0,1
1997-10-01,1085,173,1072,146,356,43,43,4,3,1,0,0,1
1997-09-27,1130,197,1030,111,378,36,41,2,1,0,0,0,1
1997-09-24,1104,200,1040,156,339,32,46,5,2,1,1,0,1
1997-09-20,1084,169,1109,124,358,35,44,2,1,0,0,0,1
1997-09-17,1130,181,1059,141,338,34,40,1,1,1,0,0,1
1997-09-13,1152,171,1054,136,335,32,38,5,3,0,0,0,1
1997-09-10,1051,170,1123,138,355,33,51,3,2,0,0,0,1
1997-09-06,1100,169,1091,135,344,32,49,5,1,0,0,0,1
1997-09-03,1095,170,1050,129,372,34,65,6,5,0,0,0,1
1997-08-30,1107,175,1050,147,359,32,53,1,2,0,0,0,1
1997-08-27,1099,155,1073,133,351,49,63,3,0,0,0,0,1
1997-08-23,1120,175,1075,129,337,37,50,3,0,0,0,0,1
1997-08-20,1081,175,1084,130,368,38,43,4,3,0,0,0,1
1997-08-16,1130,181,1041,125,358,38,47,6,0,0,0,0,1
1997-08-13,1086,169,1084,143,336,45,55,2,6,0,0,0,1
1997-08-09,1153,173,1021,131,372,28,43,3,2,0,0,0,1
1997-08-06,1074,185,1064,149,368,37,41,7,0,1,0,0,1
1997-08-02,1122,160,1055,131,343,50,59,5,1,0,0,0,1
1997-07-30,1109,170,1059,128,364,45,44,1,6,0,0,0,1
1997-07-26,1147,169,1014,147,349,40,54,3,3,0,0,0,1
1997-07-23,1090,191,1049,151,355,37,45,5,3,0,0,0,1
1997-07-19,1108,178,1102,140,324,22,39,5,7,0,1,0,1
1997-07-16,1131,177,1066,141,312,48,47,2,2,0,0,0,1
1997-07-12,1141,205,1034,140,328,32,41,0,3,1,1,0,1
1997-07-09,1117,183,1011,145,364,37,64,2,3,0,0,0,1
1997-07-05,1104,187,1061,143,354,32,41,4,0,0,0,0,1
1997-07-02,1086,193,1068,150,336,39,48,4,2,0,0,0,1
1997-06-28,1061,187,1086,146,346,39,57,2,2,0,0,0,1
1997-06-25,1111,159,1097,126,333,41,52,3,4,0,0,0,1
1997-06-21,1083,178,1092,132,342,37,56,0,6,0,0,0,1
1997-06-18,1068,171,1082,133,373,27,64,4,4,0,0,0,1
1997-06-14,1114,184,1024,152,346,41,61,2,2,0,0,0,1
1997-06-11,1048,204,1110,142,326,40,52,2,2,0,0,0,1
1997-06-07,1126,178,1062,134,318,38,65,4,1,0,0,0,1
1997-06-04,1066,163,1075,157,369,37,54,2,3,0,0,0,1
1997-05-31,1094,163,1106,136,330,31,52,4,10,0,0,0,1
1997-05-28,1121,163,1064,142,354,31,44,4,3,0,0,0,1
1997-05-24,1128,173,1034,131,369,35,49,2,5,0,0,0,1
1997-05-21,1122,174,1028,140,381,34,41,3,3,0,0,0,1
1997-05-17,1119,177,1061,123,354,39,49,3,1,0,0,0,1
1997-05-14,1119,193,1040,133,335,35,66,3,2,0,0,0,1
1997-05-10,1115,177,1064,133,344,40,44,8,0,1,0,0,1
1997-05-07,1096,163,1077,145,356,29,49,6,5,0,0,0,1
1997-05-03,1108,167,1083,138,344,35,48,2,0,1,0,0,1
1997-04-30,1061,169,1101,134,366,42,48,2,3,0,0,0,1
1997-04-26,1069,164,1095,158,364,22,49,1,4,0,0,0,1
1997-04-23,1074,199,1073,110,392,27,42,6,3,0,0,0,1
1997-04-19,1098,167,1115,136,341,34,32,3,0,0,0,0,1
